restaurant_id,score,inspection_date
57567,100,20121217
57567,96,20120606
57579,74,20141007
57579,78,20140512
57579,88,20130717
57579,87,20121015
57579,82,20120411
57581,93,20140225
57581,92,20120521
57584,90,20140409
57584,70,20130415
57584,94,20120718
57584,72,20120306
57599,87,20130412
57599,90,20120726
57601,100,20140418
57601,100,20130912
57601,100,20130116
57623,80,20141021
57623,91,20140226
57623,100,20130313
57623,100,20120511
57628,98,20150108
57628,94,20140416
57628,91,20130919
57628,96,20130515
57628,94,20121115
57628,96,20120613
57630,94,20140612
57630,100,20131105
57630,98,20130109
57630,96,20120619
57653,78,20140303
57653,92,20130118
57653,86,20120327
57653,100,20120208
57668,87,20140224
57668,92,20130724
57668,92,20120719
57698,88,20140529
57698,85,20131009
57698,100,20120926
57732,100,20131011
57732,96,20130221
57732,94,20120705
57751,94,20140307
57751,92,20130207
57751,94,20120928
57751,94,20120706
57754,100,20140424
57754,100,20130814
57754,100,20130201
57755,94,20140313
57755,92,20130111
57755,100,20120607
57774,94,20140422
57774,100,20130718
57774,98,20121101
57774,100,20120309
58573,86,20140904
58573,76,20130924
58573,92,20130403
58573,94,20120705
58574,93,20140604
58574,92,20131202
58574,98,20121221
58574,96,20120418
58576,96,20140417
58576,98,20131022
58576,86,20130424
58576,66,20121030
58576,89,20120424
58610,91,20141002
58610,85,20140227
58610,89,20130404
58610,100,20120830
58610,96,20120524
58611,90,20140820
58611,90,20130522
58611,89,20121105
58611,98,20120301
58612,100,20140326
58612,100,20120620
58628,91,20140820
58628,96,20140122
58628,85,20131025
58628,90,20121203
58629,96,20140903
58629,100,20140108
58637,87,20140423
58637,90,20130422
58659,90,20141002
58659,76,20140228
58659,96,20130822
58659,98,20120523
58673,81,20140617
58673,66,20130711
58673,70,20120321
58701,96,20140402
58701,100,20130319
58701,100,20120529
58710,88,20140529
58710,86,20130606
58710,73,20121031
58718,87,20140515
58718,91,20131203
58718,90,20130523
58718,94,20120910
58718,94,20120227
58735,76,20140124
58735,84,20130801
58735,80,20130206
58735,84,20120726
58735,80,20120131
58745,86,20140528
58745,100,20131112
58745,83,20130924
58745,93,20121016
58745,87,20120222
58781,100,20140313
58781,100,20130215
58781,98,20120717
58803,81,20141203
58803,85,20130806
58840,98,20140303
58840,90,20130604
58840,87,20120427
58850,94,20140606
58850,94,20131217
58850,94,20130729
58850,94,20130220
58850,94,20120730
58850,94,20120202
58861,100,20140926
58861,89,20140124
58861,98,20130717
58861,93,20120817
58879,81,20141113
58879,89,20130925
58879,91,20121023
58922,87,20140527
58922,94,20131029
58922,88,20130109
58922,72,20120326
58945,93,20140430
58945,91,20130618
58945,90,20120928
59002,68,20150122
59002,86,20140508
59002,85,20131217
59002,79,20130619
59002,83,20120221
59009,94,20150127
59009,87,20140612
59009,90,20140110
59009,94,20130528
59009,96,20121220
59009,96,20120529
59016,100,20140509
59016,100,20131029
59016,93,20121011
59019,91,20141218
59019,96,20131011
59019,92,20130301
59019,100,20120427
59021,100,20140716
59021,100,20140117
59021,96,20130621
59021,96,20121130
59021,100,20120515
59023,92,20141104
59023,86,20140304
59023,74,20130723
59023,83,20130102
59023,90,20120222
59025,83,20140708
59025,77,20130916
59025,98,20120829
59040,100,20140411
59040,100,20131008
59040,92,20130221
59040,90,20120606
59041,83,20140806
59041,90,20130417
59041,96,20120308
59044,85,20140225
59044,78,20130904
59044,88,20130311
59044,76,20120724
59044,76,20120302
59065,94,20141118
59065,91,20140407
59065,100,20130723
59065,100,20130109
59065,100,20120411
59066,100,20140923
59066,98,20140318
59066,100,20130924
59066,98,20130220
59066,94,20120809
59066,94,20120301
59124,100,20141223
59124,100,20140428
59124,100,20130925
59124,100,20130117
59124,98,20120627
59141,100,20140512
59141,100,20131106
59141,98,20130604
59141,98,20130109
59141,98,20120601
59141,93,20120229
59153,90,20141209
59153,88,20140121
59153,94,20130211
59154,90,20140227
59154,94,20130109
59154,92,20120229
59178,77,20140310
59178,70,20130501
59178,67,20121011
59178,86,20120215
59179,89,20140206
59179,100,20121213
59179,98,20120531
59215,98,20140609
59215,96,20131112
59215,96,20130124
59215,98,20120706
59250,83,20140624
59250,74,20131112
59250,78,20130107
59250,90,20120620
59251,88,20140709
59251,68,20131230
59251,88,20130610
59251,92,20120601
59289,92,20140419
59289,86,20130304
59289,92,20120316
59316,100,20141107
59316,100,20140415
59316,100,20130926
59316,98,20130116
59316,85,20120522
59331,96,20140911
59331,92,20140305
59331,93,20130823
59331,98,20130208
59331,86,20120709
59338,84,20140811
59338,65,20140114
59338,74,20130507
59338,81,20120509
59372,100,20140206
59372,100,20130801
59372,100,20130128
59372,100,20120927
59372,96,20120321
59374,98,20140428
59374,96,20140219
59374,94,20131016
59374,79,20130501
59374,82,20121003
59396,86,20150105
59396,72,20140306
59396,90,20120725
59397,80,20131216
59397,90,20130606
59397,90,20120926
59397,86,20120327
59407,91,20140617
59407,88,20140123
59407,93,20130722
59407,82,20130122
59407,92,20120717
59407,78,20120202
59422,89,20141009
59422,96,20121113
59422,96,20120322
59464,100,20130317
59464,100,20120617
59484,96,20140717
59484,85,20140128
59484,92,20130517
59484,86,20120913
59515,83,20140624
59515,66,20140103
59515,84,20130313
59515,79,20120321
59516,98,20131223
59516,94,20130603
59516,86,20121114
59516,92,20120531
59517,100,20140612
59517,100,20130909
59517,92,20121106
59518,100,20140307
59518,100,20130516
59518,100,20120522
59520,100,20140828
59520,100,20140402
59520,100,20130927
59520,100,20130201
59520,96,20121003
59520,90,20120203
59552,85,20131023
59552,84,20121109
59574,96,20140415
59574,88,20130916
59574,79,20130409
59574,80,20120516
59577,80,20140603
59577,74,20130930
59577,87,20130320
59577,71,20120904
59577,88,20120227
59599,100,20141124
59599,100,20140610
59599,88,20131028
59599,88,20121227
59599,89,20120530
59637,96,20131025
59637,100,20130116
59637,89,20120619
59638,100,20140627
59638,94,20130719
59638,100,20120802
59651,94,20140724
59651,88,20140203
59651,88,20130523
59651,96,20120807
59681,100,20140521
59681,100,20130605
59681,100,20120613
59691,73,20140219
59691,89,20130826
59691,90,20130212
59691,92,20120517
59717,98,20141022
59717,98,20140212
59717,98,20130725
59717,100,20120614
59727,81,20140709
59727,79,20131016
59727,80,20130122
59744,100,20150115
59744,100,20131119
59744,96,20130124
59744,100,20120430
59746,91,20140708
59746,83,20140102
59746,100,20121031
59746,98,20120315
59761,94,20140502
59761,94,20131101
59761,90,20130329
59761,94,20120516
59777,87,20131122
59777,78,20120313
59826,87,20140514
59826,84,20131217
59826,80,20130521
59826,84,20130108
59826,80,20120607
59828,62,20140123
59828,68,20130530
59832,100,20140515
59832,100,20131106
59832,100,20130617
59832,100,20130227
59832,100,20120807
59832,100,20120131
59833,91,20140805
59833,86,20140204
59833,96,20130307
59838,96,20140306
59838,96,20130808
59838,93,20120820
59856,100,20140307
59856,82,20121115
59872,76,20140429
59872,82,20130827
59872,88,20130115
59896,100,20150122
59896,98,20140425
59896,100,20131016
59896,94,20130118
59896,81,20120523
59898,96,20140725
59898,89,20131212
59898,92,20130523
59898,98,20120801
59898,100,20120306
59922,91,20140314
59922,88,20120809
59934,96,20140701
59934,88,20131211
59934,90,20121203
59934,94,20120517
59935,98,20141105
59935,100,20140528
59935,86,20131121
59935,100,20130207
59935,79,20120801
59935,73,20120131
59945,100,20140319
59945,92,20131101
59945,96,20120517
59949,92,20141110
59949,91,20140207
59949,98,20130723
59949,87,20121228
59949,84,20120417
59986,96,20140617
59986,88,20130828
59986,100,20130201
59986,100,20120723
59988,100,20140304
59988,96,20121228
60029,96,20140402
60029,98,20130723
60029,98,20121203
60029,100,20120515
60042,96,20140303
60042,92,20130529
60042,92,20120912
60042,100,20120217
60060,100,20131116
60060,100,20120616
60067,100,20140529
60067,94,20131125
60067,98,20130422
60067,88,20120927
60067,100,20120326
60085,98,20141106
60085,89,20140410
60085,96,20130909
60085,100,20120724
60086,96,20140326
60086,100,20130820
60086,98,20120831
60086,100,20120208
60087,100,20140326
60087,100,20130820
60087,98,20120831
60087,98,20120208
60088,87,20140326
60088,89,20130820
60088,93,20120831
60088,89,20120208
60114,96,20140307
60114,98,20131016
60114,96,20130430
60114,94,20121016
60114,96,20120424
60115,78,20141006
60115,83,20140609
60115,79,20140121
60115,71,20130125
60115,82,20120412
60208,100,20140224
60208,86,20130111
60208,96,20120217
60210,96,20140804
60210,98,20140203
60210,96,20130514
60210,100,20121030
60210,94,20120322
60230,92,20130415
60230,100,20120627
60241,100,20130210
60254,98,20140627
60254,90,20131213
60254,94,20130325
60254,98,20120418
60256,88,20141104
60256,94,20140422
60256,98,20121116
60256,90,20120213
60290,88,20150112
60290,88,20140707
60290,94,20140117
60290,100,20130621
60290,96,20121207
60290,98,20120521
60300,90,20140507
60300,86,20130909
60300,87,20130110
60300,94,20120227
60318,100,20140508
60318,100,20130926
60318,96,20130307
60318,94,20120625
60331,83,20140521
60331,88,20131016
60331,98,20121126
60331,85,20120423
60334,87,20140213
60334,94,20130513
60334,93,20120911
60345,91,20140730
60345,92,20130410
60345,90,20120917
60349,100,20140226
60349,89,20130128
60349,89,20120327
60354,88,20141028
60354,77,20140121
60354,94,20130211
60354,94,20120131
60355,78,20140805
60355,85,20130418
60355,98,20120516
60380,83,20140321
60380,100,20130124
60380,100,20120620
60400,89,20140507
60400,90,20131125
60400,87,20130530
60400,100,20121207
60400,96,20120517
60407,100,20120616
60445,96,20140310
60445,96,20130812
60445,94,20121214
60445,96,20120418
60464,88,20140422
60464,77,20131030
60464,82,20130215
60464,86,20120208
60469,94,20130227
60469,92,20120418
60472,73,20140416
60472,81,20130719
60472,86,20120928
60472,90,20120229
60473,90,20141121
60473,96,20140206
60473,96,20130729
60473,96,20121211
60473,92,20120521
60475,100,20131025
60475,90,20130308
60484,78,20140609
60484,86,20130822
60484,74,20130314
60518,63,20140827
60518,88,20140401
60518,78,20131028
60518,93,20130415
60518,96,20120817
60518,86,20120213
60544,92,20140724
60544,100,20131105
60544,92,20130123
60544,100,20120131
60547,100,20140408
60547,98,20140327
60547,96,20130318
60548,96,20140408
60548,100,20130318
60548,100,20120523
60549,100,20130930
60549,94,20120619
60550,96,20140408
60550,100,20130318
60550,100,20120523
60551,94,20150112
60551,94,20140523
60551,100,20140103
60551,100,20130607
60551,100,20120709
60554,98,20140206
60554,100,20130619
60554,100,20121029
60554,100,20120410
60555,96,20141014
60555,96,20140414
60555,94,20130923
60555,94,20130318
60555,96,20120913
60555,100,20120326
60561,94,20140609
60561,96,20130911
60561,94,20130211
60561,90,20120629
60590,100,20140614
60590,100,20120609
60602,91,20140811
60602,92,20140210
60602,78,20130723
60602,71,20121002
60602,86,20120321
60612,91,20140814
60612,92,20140227
60612,96,20130719
60612,100,20130115
60612,94,20120725
60616,94,20140605
60616,100,20130925
60616,92,20130404
60625,100,20140227
60625,100,20130510
60625,100,20121113
60625,100,20120430
60628,100,20140625
60628,86,20131119
60628,93,20130116
60628,100,20120522
60631,100,20140521
60631,100,20130605
60631,100,20120613
60632,100,20130210
60633,100,20140522
60633,100,20130131
60644,81,20140814
60644,81,20140214
60644,100,20130314
60644,100,20120621
60649,85,20140523
60649,89,20131127
60649,94,20130626
60649,98,20121217
60649,100,20120628
60656,100,20120617
60657,100,20140521
60657,100,20130605
60657,100,20120613
60658,100,20140628
60658,100,20120602
60697,98,20141007
60697,84,20140618
60697,100,20131206
60697,94,20130424
60697,91,20120802
60697,92,20120322
60697,98,20120131
60710,84,20140312
60710,71,20121011
60710,71,20120216
60711,98,20140627
60711,96,20131125
60711,92,20130528
60711,94,20120306
60713,94,20140226
60713,89,20121214
60713,98,20120424
60737,94,20140227
60737,100,20130626
60737,94,20120605
60744,96,20140123
60744,98,20130730
60744,93,20130115
60744,91,20120719
60744,74,20120301
60754,77,20130501
60754,100,20120507
60756,94,20140401
60756,92,20130930
60756,96,20130326
60756,92,20120710
60786,96,20140416
60786,96,20131008
60786,96,20130325
60786,94,20120815
60786,91,20120206
60787,100,20150115
60787,100,20140425
60787,100,20130924
60787,98,20130103
60787,96,20120524
60789,85,20141114
60789,94,20131223
60789,98,20130419
60789,100,20121030
60789,96,20121029
60789,96,20120320
60823,92,20140610
60823,93,20130603
60823,98,20121210
60824,100,20140610
60824,100,20130603
60824,88,20121206
60825,96,20140610
60825,90,20130603
60825,96,20121210
60828,96,20140821
60828,94,20140206
60828,96,20130715
60828,94,20121210
60828,100,20120302
60833,100,20131217
60833,96,20120928
60833,96,20120302
60867,89,20140421
60867,88,20130221
60867,92,20120329
60898,96,20141204
60898,89,20140527
60898,85,20131120
60898,94,20130503
60898,83,20120809
60898,98,20120307
60909,94,20140527
60909,92,20130927
60909,82,20121204
60909,98,20120509
60933,94,20140806
60933,89,20140225
60933,85,20130226
60933,85,20120228
60936,100,20141006
60936,93,20140410
60936,100,20131029
60936,92,20130426
60936,98,20120831
60936,100,20120308
60963,94,20140612
60963,84,20140110
60963,87,20130528
60963,90,20120529
60978,90,20131116
60978,100,20120616
60984,96,20140610
60984,88,20130603
60984,96,20121210
61001,96,20141006
61001,100,20130212
61001,100,20120801
61010,81,20140225
61010,98,20130104
61010,90,20120613
61016,100,20140529
61016,98,20130919
61016,89,20120927
61056,90,20140919
61056,98,20140227
61056,100,20130918
61056,96,20130212
61056,98,20120928
61056,100,20120214
61058,96,20140530
61058,90,20130826
61058,100,20121029
61058,100,20120424
61073,98,20140422
61073,90,20131017
61073,98,20130422
61073,96,20120831
61073,94,20120306
61093,94,20140814
61093,92,20140228
61093,92,20121116
61093,92,20120322
61109,98,20140609
61109,96,20131107
61109,98,20130227
61109,100,20120227
61120,100,20130210
61122,96,20140508
61122,94,20130613
61135,90,20140507
61135,92,20131106
61135,84,20130225
61136,94,20141021
61136,92,20140527
61136,92,20131205
61136,74,20130606
61136,92,20130115
61136,88,20120314
61161,83,20150107
61161,76,20140528
61161,80,20140205
61161,77,20130523
61161,77,20121213
61161,88,20120611
61176,92,20130819
61176,76,20120905
61180,90,20140430
61180,92,20130916
61180,68,20130125
61180,92,20120327
61187,96,20140327
61187,96,20130724
61187,96,20121210
61187,100,20120308
61188,92,20140117
61188,78,20130530
61188,71,20120605
